,Unnamed: 0,n,composition,MagpieData minimum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData range NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mode GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,3-norm,frac s valence electrons,frac p valence electrons,density,vpa,packing fraction,label,distance
4187,4187,1.917450129729586,Li6 P1 S5 Br1,3.0,3.0,95.0,94.0,48.0,43.38461538461539,1.0,72.963,24.065289384615383,15.807036355029586,265.8,187.89,403.61846153846153,46.21988165680472,453.69,17.0,16.0,9.076923076923077,7.455621301775148,1.0,4.0,2.0,0.5680473372781065,105.0,128.0,23.0,116.92307692307692,10.698224852071007,128.0,2.96,1.8407692307692307,0.7945562130177516,0.98,1.5384615384615383,0.4970414201183432,5.0,5.0,2.1538461538461537,1.9881656804733727,10.0,10.0,0.7692307692307693,1.4201183431952662,0.0,0.0,1.0,17.0,16.0,4.461538461538462,3.195266272189349,1.0,1.0,3.0,3.0,1.0769230769230769,1.0059171597633136,0.0,0.0,0.0,1.0,2.0,1.5384615384615383,0.5798816568047337,1.0,16.5933333333,21.580354853461536,4.603404480149113,16.5933333333,2.202,1.084,0.0,2.0,229.0,227.0,137.69230769230768,84.28402366863905,229.0,4,0.5384615384615384,0.3448275862068966,0.4827586206896551,1.8987677213227767,21.045940861238687,0.3951928544274113,149,3.763109474746143
4188,4188,2.2703011547663303,N5 P3,7.0,7.0,83.0,1.0,82.375,0.46875,82.0,16.967062,20.36934825,7.9533103125,63.05,254.25,158.39375,119.1796875,63.05,15.0,0.0,15.0,0.0,15.0,3.0,1.0,0.46875,71.0,107.0,36.0,84.5,16.875,71.0,3.04,2.72125,0.3984375,3.04,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,14.76875,17.6943080357,3.656947544625,14.76875,6.437,4.6325,6.437,2.0,194.0,192.0,122.0,90.0,194.0,2,0.6671004121804862,0.4,0.6,3.5109587772456834,9.633863760952517,0.2376785630723843,257,1.2496180081280694
4189,4189,2.155458187949844,S1 Sr1,16.0,16.0,88.0,80.0,48.0,40.0,8.0,55.55500000000001,59.8425,27.777500000000003,388.36,661.64,719.1800000000001,330.82,388.36,16.0,14.0,9.0,7.0,2.0,5.0,2.0,1.0,105.0,195.0,90.0,150.0,45.0,105.0,2.58,1.765,0.8150000000000001,0.95,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,25.786875,40.0084375,14.2215625,25.786875,2.202,1.101,0.0,70.0,225.0,155.0,147.5,77.5,70.0,2,0.6299605249474366,0.5,0.5,3.566053283569332,27.8657667710305,0.6764413151241517,98,1.357362025310051
4190,4190,2.7138714787121136,Li1 O2 Ni1,3.0,8.0,87.0,86.0,59.0,29.0,87.0,51.7524,24.4083,17.14255,54.8,1673.2,572.8225,577.58875,54.8,16.0,15.0,10.75,5.25,16.0,4.0,2.0,0.75,66.0,128.0,62.0,96.0,30.0,66.0,3.44,2.4425,0.9975,3.44,1.75,0.375,4.0,4.0,2.0,2.0,8.0,8.0,2.0,3.0,0.0,0.0,1.0,10.0,9.0,5.75,2.375,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.75,0.375,2.0,9.105,11.280833333325,2.6562499999875,9.105,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,3,0.538608672507971,0.3043478260869565,0.3478260869565217,4.3173873355823655,9.387838650762523,0.6627085192983857,265,2.793058650621715
4191,4191,1.8589838622215085,Cd4 B6 O13,5.0,8.0,87.0,17.0,80.1304347826087,7.765595463137995,87.0,101.6,31.413139130434782,28.17316899810964,54.8,2293.2,746.8382608695654,835.3887334593574,54.8,16.0,4.0,14.521739130434783,1.671077504725898,16.0,5.0,3.0,0.8620037807183366,66.0,144.0,78.0,84.26086956521739,20.77882797731569,66.0,3.44,2.7704347826086955,0.7568998109640832,3.44,2.0,0.0,4.0,4.0,2.5217391304347827,1.671077504725898,10.0,10.0,1.7391304347826086,2.873345935727788,0.0,0.0,3.0,12.0,9.0,6.260869565217392,1.9962192816635165,6.0,0.0,5.0,5.0,2.4347826086956523,1.338374291115312,2.0,0.0,0.0,0.0,5.0,2.4347826086956523,1.338374291115312,2.0,7.1725,10.407826086956522,3.160756143667297,9.105,1.524,0.3975652173913043,0.0,12.0,194.0,182.0,83.82608695652173,81.19470699432893,12.0,3,0.5882755964567348,0.3194444444444444,0.4027777777777778,4.882164063894932,10.68434899932742,0.364575902415614,71,2.714371114593935
4192,4192,2.392524886669593,P2 S6 Mn2,15.0,16.0,88.0,36.0,79.8,11.12,88.0,23.964283,36.4213614,7.406673440000003,317.3,1201.7,600.2760000000001,367.4896,388.36,16.0,9.0,14.0,2.8,16.0,4.0,1.0,0.3200000000000001,105.0,139.0,34.0,112.2,10.720000000000002,105.0,2.58,2.2960000000000003,0.3408,2.58,2.0,0.0,4.0,4.0,3.0,1.2,5.0,5.0,1.0,1.6,0.0,0.0,5.0,7.0,2.0,6.0,0.4,6.0,0.0,3.0,3.0,1.8,0.72,2.0,5.0,1.0,2.0,3.0,2.8,0.96,2.0,10.4875862069,22.08368986042,4.638441461407998,25.786875,2.202,1.6462,2.202,2.0,217.0,215.0,85.8,52.48,70.0,3,0.6144633651371695,0.3333333333333333,0.5,2.617460127006052,23.106022834676565,0.2445180751633655,281,2.967434608288158
4193,4193,2.5879206582376773,S6 Zr2,16.0,16.0,88.0,44.0,77.0,16.5,88.0,59.159000000000006,46.85475,22.184625,388.36,1739.64,823.27,652.365,388.36,16.0,12.0,13.0,4.5,16.0,5.0,2.0,0.75,105.0,175.0,70.0,122.5,26.25,105.0,2.58,2.2675,0.46875,2.58,2.0,0.0,4.0,4.0,3.0,1.5,2.0,2.0,0.5,0.75,0.0,0.0,4.0,6.0,2.0,5.5,0.75,6.0,0.0,2.0,2.0,1.5,0.75,2.0,8.0,2.0,2.0,6.0,3.5,2.25,2.0,23.195,25.13890625,0.9719531249999998,25.786875,2.202,1.6515,2.202,70.0,194.0,124.0,101.0,46.5,70.0,2,0.7591472429689157,0.3636363636363636,0.5454545454545454,3.377377027521612,23.03685439818089,0.3056504726230346,281,3.6193586360102845
4194,4194,2.1506841547129345,O6 Sr2 Zr2,8.0,8.0,87.0,79.0,62.6,29.28,87.0,75.22460000000001,45.36844,35.242847999999995,54.8,2073.2,668.48,736.416,54.8,16.0,14.0,10.8,6.24,16.0,5.0,3.0,1.44,66.0,195.0,129.0,113.6,57.120000000000005,66.0,3.44,2.52,1.104,3.44,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,2.0,2.0,0.4,0.64,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,8.0,1.6,0.0,8.0,2.8,2.08,2.0,9.105,20.948,14.2116,9.105,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3,0.6144633651371695,0.4166666666666667,0.5,5.234167088595207,14.39313375662936,0.7201098758770623,21,2.690906797983721
4195,4195,2.75382418949842,Li1 O2 Rh1,3.0,8.0,87.0,86.0,58.5,28.75,87.0,95.9645,35.461325,33.7220875,54.8,2182.2,700.0725,768.46375,54.8,16.0,15.0,10.5,5.5,16.0,5.0,3.0,1.125,66.0,142.0,76.0,100.5,34.5,66.0,3.44,2.535,0.905,3.44,1.5,0.5,4.0,4.0,2.0,2.0,8.0,8.0,2.0,3.0,0.0,0.0,1.0,9.0,8.0,5.5,2.25,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,2.0,0.5,2.0,9.105,12.110833333325,3.005833333325,9.105,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,3,0.538608672507971,0.2727272727272727,0.3636363636363636,5.991561556346123,9.82797472113588,0.6330297775674316,385,3.0205757924731276
4196,4196,2.3948529530362994,O6 Ti2 Cd2,8.0,8.0,87.0,44.0,74.8,14.64,87.0,96.4116,41.65524,30.787008000000004,54.8,1886.2,539.924,582.1487999999999,54.8,16.0,12.0,12.8,3.84,16.0,5.0,3.0,1.2,66.0,160.0,94.0,100.4,41.28,66.0,3.44,2.71,0.876,3.44,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,10.0,10.0,2.4,3.04,0.0,0.0,4.0,12.0,8.0,6.8,2.08,6.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,8.0,1.6,0.0,8.0,2.8,2.08,2.0,9.105,12.7,4.314,9.105,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,3,0.6144633651371695,0.2941176470588235,0.3529411764705882,5.633653709103813,12.278027177428765,0.485532521923061,113,3.888438097497584
4197,4197,2.1607949925895324,N4,7.0,7.0,82.0,0.0,82.0,0.0,82.0,0.0,14.0067,0.0,63.05,0.0,63.05,0.0,63.05,15.0,0.0,15.0,0.0,15.0,2.0,0.0,0.0,71.0,71.0,0.0,71.0,0.0,71.0,3.04,3.04,0.0,3.04,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,14.76875,14.76875,0.0,14.76875,6.437,6.437,6.437,194.0,194.0,0.0,194.0,0.0,194.0,1,1.0,0.4,0.6,3.379497685061994,6.882286869718498,0.1671459693217517,40,2.6977556999191443
4198,4198,2.399369083738473,N12 Sr8 Ta4,7.0,7.0,82.0,74.0,51.66666666666666,30.33333333333333,82.0,166.94118,66.36799666666667,52.36129666666667,63.05,3226.95,929.8583333333332,866.8083333333334,63.05,15.0,13.0,9.0,6.0,15.0,6.0,4.0,1.6666666666666667,71.0,195.0,124.0,128.83333333333334,57.833333333333336,71.0,3.04,2.086666666666667,0.9533333333333333,3.04,2.0,0.0,3.0,3.0,1.5,1.5,3.0,3.0,0.5,0.8333333333333334,14.0,2.333333333333333,2.0,19.0,17.0,6.333333333333333,4.222222222222222,5.0,0.0,3.0,3.0,1.5,1.5,3.0,7.0,1.1666666666666667,0.0,7.0,2.6666666666666665,1.777777777777778,3.0,14.76875,28.48104166666667,17.16597222222222,14.76875,6.437,3.2185,6.437,194.0,229.0,35.0,210.16666666666663,16.166666666666668,194.0,3,0.5503212081491045,0.3157894736842105,0.2368421052631579,6.056681339297436,18.19588072463498,0.7624595057561436,246,2.2105427876410344
4199,4199,1.4864672885738148,Na2 N2 O6,7.0,8.0,87.0,85.0,69.0,26.8,87.0,8.98306928,16.998933856,2.3963341696000007,54.8,316.07,119.664,100.4824,54.8,16.0,15.0,12.8,4.72,16.0,3.0,1.0,0.3200000000000001,66.0,166.0,100.0,87.0,31.6,66.0,3.44,2.858,0.7711999999999999,3.44,1.8,0.3199999999999999,4.0,4.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,1.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,1.0,2.0,2.0,0.4,2.0,9.105,14.265416666659998,6.192499999992,9.105,6.437,1.2874,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3,0.6144633651371695,0.375,0.625,2.124228719883856,13.288302476195094,0.4258438139512723,425,3.03347092728379
4200,4200,1.5699256882622696,H4 O2 Mg1 Cl2,1.0,1.0,94.0,26.0,88.66666666666667,5.333333333333332,92.0,34.445060000000005,14.582395555555555,12.066182716049385,14.01,908.99,159.09333333333333,175.31555555555556,14.01,17.0,16.0,8.0,7.555555555555555,1.0,3.0,2.0,0.7901234567901235,31.0,141.0,110.0,66.77777777777777,32.148148148148145,31.0,3.44,2.59,0.6311111111111111,2.2,1.5555555555555556,0.4938271604938272,5.0,5.0,2.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.555555555555556,2.617283950617284,1.0,1.0,2.0,2.0,0.6666666666666666,0.7407407407407409,0.0,0.0,0.0,0.0,2.0,1.1111111111111112,0.3950617283950617,1.0,6.615,12.950555555555557,7.34074074074074,6.615,7.853,4.0442222222222215,7.853,12.0,194.0,182.0,124.66666666666669,77.03703703703704,194.0,4,0.4807498567691361,0.4375,0.5625,1.7849267844534804,13.566179697408929,0.2013676219948112,347,2.9460929057680287
4201,4201,62.06299756430305,S4 Cu2 In2,16.0,16.0,88.0,24.0,78.75,9.25,88.0,82.753,60.62349999999999,28.5585,388.36,969.41,641.06,358.355,388.36,16.0,5.0,14.0,2.0,16.0,5.0,2.0,0.75,105.0,142.0,37.0,121.0,16.0,105.0,2.58,2.21,0.37,2.58,1.75,0.375,4.0,4.0,2.25,1.75,10.0,10.0,5.0,5.0,0.0,0.0,6.0,13.0,7.0,9.0,3.0,6.0,1.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,1.0,4.0,2.5,1.25,2.0,11.07,21.7259375,5.327968749999999,25.786875,2.202,1.101,2.202,70.0,225.0,155.0,126.0,56.0,70.0,3,0.538608672507971,0.1944444444444444,0.25,4.630718757411442,21.739106902769027,0.3942446484445541,336,1.7053073435460888
4202,4202,1.7496190061458137,Li2 Fe1 Si1 O4,3.0,8.0,87.0,86.0,60.375,31.03125,87.0,48.904,20.2262625,10.86949375,54.8,1756.2,578.0725,585.46375,54.8,16.0,15.0,11.0,5.75,16.0,4.0,2.0,0.5625,66.0,132.0,66.0,95.375,29.375,66.0,3.44,2.43125,1.00875,3.44,1.75,0.375,4.0,4.0,2.25,1.75,6.0,6.0,0.75,1.3125,0.0,0.0,1.0,8.0,7.0,4.75,2.0625,6.0,1.0,4.0,4.0,1.5,1.125,2.0,4.0,0.5,1.0,3.0,2.25,0.875,2.0,9.105,12.597083333325,3.958854166656249,9.105,0.773,0.096625,0.0,12.0,229.0,217.0,120.25,108.25,12.0,4,0.524792056726051,0.3684210526315789,0.4736842105263157,3.105020782467929,10.816835507896792,0.5342197339488153,256,1.0681423839715938
4203,4203,5.140168609426478,Se4 Sn4,34.0,34.0,89.0,9.0,84.5,4.5,80.0,39.75,98.835,19.875,494.0,11.079999999999984,499.54,5.539999999999992,494.0,16.0,2.0,15.0,1.0,14.0,5.0,1.0,0.5,120.0,139.0,19.0,129.5,9.5,120.0,2.55,2.255,0.2949999999999999,1.96,2.0,0.0,4.0,2.0,3.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,25.92,29.6025,3.682499999999997,25.92,0.799,0.3995,0.0,14.0,141.0,127.0,77.5,63.5,14.0,2,0.6299605249474366,0.1333333333333333,0.2,5.834020753240583,28.131435520905328,0.3402008551349502,356,2.868104826385992
4204,4204,1.4705418502488594,Be2 B1 O3 F2 K1,4.0,8.0,93.0,90.0,72.88888888888889,18.34567901234568,87.0,30.086118000000003,17.1031856,5.730122133333334,53.5,2294.5,675.1033333333332,765.0422222222223,54.8,17.0,16.0,11.11111111111111,6.296296296296297,16.0,4.0,2.0,0.3950617283950618,57.0,203.0,146.0,87.88888888888889,29.18518518518518,66.0,3.98,2.697777777777778,1.0646913580246913,3.44,1.8888888888888888,0.1975308641975309,5.0,5.0,2.555555555555556,2.0493827160493825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,4.444444444444445,2.17283950617284,6.0,1.0,5.0,5.0,1.4444444444444444,1.160493827160494,2.0,0.0,0.0,0.0,5.0,1.5555555555555556,1.0617283950617284,2.0,7.1725,15.865462962966667,12.720267489718518,9.105,1.97,0.6071111111111112,0.0,12.0,229.0,217.0,94.33333333333331,90.14814814814814,12.0,5,0.3952103671655625,0.425,0.575,2.292830832019981,12.386656466534754,0.543903470950791,460,4.051120724652641
4205,4205,3.1302289586120264,Se6 Zr2,34.0,34.0,89.0,45.0,77.75,16.875,89.0,12.26400000000001,82.026,4.599000000000004,494.0,1634.0,902.5,612.75,494.0,16.0,12.0,13.0,4.5,16.0,5.0,1.0,0.375,120.0,175.0,55.0,133.75,20.625,120.0,2.55,2.245,0.4574999999999998,2.55,2.0,0.0,4.0,4.0,3.0,1.5,10.0,8.0,8.0,3.0,0.0,0.0,4.0,16.0,12.0,13.0,4.5,16.0,0.0,2.0,2.0,1.5,0.75,2.0,8.0,2.0,2.0,6.0,3.5,2.25,2.0,23.195,25.238750000000003,1.0218749999999996,25.92,0.799,0.5992500000000001,0.799,14.0,194.0,180.0,59.0,67.5,14.0,2,0.7591472429689157,0.1538461538461538,0.2307692307692307,5.2059992464415865,26.163541527600543,0.3316677330871433,30,2.3065318537546404
4206,4206,2.282644665002996,P2 S6 Cd2,15.0,16.0,88.0,18.0,83.4,5.519999999999999,88.0,81.43723800000001,47.9159524,25.79801904,317.3,276.92,415.32,71.55999999999999,388.36,16.0,4.0,15.0,1.2,16.0,5.0,2.0,0.6399999999999999,105.0,144.0,39.0,113.2,12.320000000000002,105.0,2.58,2.324,0.3072000000000001,2.58,2.0,0.0,4.0,4.0,3.0,1.2,10.0,10.0,2.0,3.2,0.0,0.0,5.0,12.0,7.0,7.0,2.0,6.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,3.0,1.8,0.72,2.0,19.495,23.88517261904,2.282042857151999,25.786875,2.202,1.6462,2.202,2.0,194.0,192.0,81.2,45.120000000000005,70.0,3,0.6144633651371695,0.2857142857142857,0.4285714285714285,3.1657439569080483,25.13352689181397,0.2574544518344707,302,1.7590329108301235
4207,4207,2.7779480436706034,Ca2 Nd4 S8,16.0,16.0,88.0,81.0,56.71428571428572,35.755102040816325,88.0,112.177,65.26028571428571,45.1324081632653,388.36,905.64,750.9200000000001,414.3542857142857,388.36,16.0,14.0,10.285714285714286,6.530612244897959,16.0,6.0,3.0,1.1428571428571428,105.0,201.0,96.0,142.57142857142858,42.93877551020408,105.0,2.58,1.9428571428571428,0.7281632653061225,2.58,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,0.0,0.0,0.0,0.0,4.0,1.1428571428571428,2.0,6.0,4.0,5.428571428571429,0.9795918367346936,6.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,10.0,4.0,3.4285714285714284,2.0,25.786875,30.07678571428572,4.902755102040818,25.786875,2.202,1.2582857142857142,2.202,70.0,225.0,155.0,127.57142857142856,65.79591836734694,70.0,3,0.5970484566258902,0.3684210526315789,0.4210526315789473,4.802665641399694,22.56398050947112,0.5965758619752991,269,2.998785074732161
4208,4208,1.7178648569275363,Li1 V1 F6,3.0,9.0,93.0,92.0,75.625,26.0625,93.0,44.0005,21.4841149,7.364346275,53.5,2129.5,369.71125,474.316875,53.5,17.0,16.0,13.5,5.25,17.0,4.0,2.0,0.4375,57.0,153.0,96.0,77.875,31.3125,57.0,3.98,3.31125,1.003125,3.98,1.875,0.21875,5.0,5.0,3.75,1.875,3.0,3.0,0.375,0.65625,0.0,0.0,1.0,7.0,6.0,6.0,1.5,7.0,1.0,1.0,1.0,0.75,0.375,1.0,7.0,0.875,1.0,6.0,1.75,1.3125,1.0,9.7075,10.9810416666625,1.9103124999937493,9.7075,1.97,1.4775,1.97,15.0,229.0,214.0,68.5,80.25,15.0,3,0.7523077068508066,0.3125,0.625,2.4646592060113988,14.474703851859084,0.2264091044632211,398,3.2620051872285196
4209,4209,2.5136295139345552,Cr4 O6,8.0,8.0,87.0,38.0,71.8,18.24,87.0,35.9967,30.39808,17.278416,54.8,2125.2,904.88,1020.096,54.8,16.0,10.0,12.0,4.8,16.0,4.0,2.0,0.96,66.0,139.0,73.0,95.2,35.04,66.0,3.44,2.728,0.8544,3.44,1.6,0.48,4.0,4.0,2.4,1.9200000000000004,5.0,5.0,2.0,2.4,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,1.0,2.0,2.0,1.2,0.9600000000000002,2.0,5.0,2.0,2.0,4.0,3.6,1.9200000000000004,2.0,9.105,9.939,1.0007999999999997,9.105,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,2,0.6542132620377179,0.2666666666666666,0.3999999999999999,4.889386943355416,10.323829955456825,0.497924061273091,177,2.842279609256908
4210,4210,1.0,Cu1 Sb3 Hf2,29.0,51.0,85.0,40.0,68.16666666666667,16.833333333333332,85.0,114.94400000000002,130.96766666666667,31.68155555555556,903.78,1602.22,1513.5183333333334,661.6544444444445,903.78,15.0,11.0,10.666666666666666,4.444444444444445,15.0,6.0,2.0,0.5555555555555557,132.0,175.0,43.0,149.83333333333334,16.777777777777782,139.0,2.05,1.7749999999999997,0.3166666666666666,2.05,1.8333333333333333,0.2777777777777778,3.0,3.0,1.5,1.5,10.0,8.0,7.333333333333333,3.555555555555556,14.0,4.666666666666667,11.0,18.0,7.0,15.333333333333334,1.777777777777778,15.0,1.0,3.0,3.0,1.5,1.5,3.0,8.0,2.6666666666666665,1.0,7.0,4.333333333333333,2.444444444444444,3.0,11.07,25.025,6.534999999999999,31.56,0.0,0.0,0.0,166.0,225.0,59.0,185.16666666666663,19.166666666666668,166.0,3,0.5503212081491045,0.1195652173913043,0.0978260869565217,9.922901779604924,21.91666629296268,0.6069445621513728,45,5.468650704515687
4211,4211,2.289972998385205,P2 S6 Tl2,15.0,16.0,88.0,12.0,84.6,4.080000000000001,88.0,173.409538,66.31041239999999,55.22915504,317.3,259.7,411.876,66.04960000000001,388.36,16.0,3.0,15.2,0.9600000000000002,16.0,6.0,3.0,0.9600000000000002,105.0,145.0,40.0,113.4,12.640000000000004,105.0,2.58,2.31,0.324,2.58,2.0,0.0,4.0,3.0,3.2,0.96,10.0,10.0,2.0,3.2,14.0,2.8,5.0,27.0,22.0,10.0,6.8,6.0,0.0,5.0,3.0,2.8,0.96,2.0,0.0,0.0,2.0,3.0,2.8,0.96,2.0,22.5702380952,25.36817261904,1.1191738095359995,25.786875,2.202,1.6462,2.202,2.0,194.0,192.0,81.2,45.120000000000005,70.0,3,0.6144633651371695,0.2,0.32,4.0237991086843,27.364942269337377,0.3324404808611118,348,4.105899987345268
4212,4212,2.073214332061846,Na4 S4 Zn2,11.0,11.0,88.0,86.0,49.8,38.24,2.0,42.39023071999999,35.097907712,12.1128369152,370.87,321.80999999999995,442.228,100.18079999999996,370.87,16.0,15.0,9.2,6.56,1.0,4.0,1.0,0.3200000000000001,105.0,166.0,61.0,132.8,26.56,105.0,2.58,1.734,0.6768,0.93,1.6,0.48,4.0,4.0,1.6,1.92,10.0,10.0,2.0,3.2,0.0,0.0,1.0,12.0,11.0,5.2,3.3600000000000003,1.0,1.0,2.0,2.0,0.8,0.96,0.0,0.0,0.0,0.0,2.0,1.2,0.64,1.0,13.96,24.80408333332,4.337633333327998,25.786875,2.202,0.8808,0.0,70.0,229.0,159.0,158.4,70.72,70.0,3,0.5142563181316472,0.3076923076923077,0.3076923076923077,2.698346952092072,21.60251408481393,0.6253126260501575,211,2.929262781259115
4213,4213,2.176509973941463,Rb30 W14 N38,7.0,7.0,82.0,78.0,48.170731707317074,32.32004759071981,82.0,169.8333,69.14693414634147,51.10558286734087,63.05,3631.95,774.3865853658538,997.2826293872696,63.05,15.0,14.0,8.341463414634147,6.171326591314693,15.0,6.0,4.0,1.650208209399167,71.0,220.0,149.0,141.0487804878049,64.92325996430696,71.0,3.04,2.111707317073171,0.9451516954193931,3.04,1.6341463414634143,0.4640095181439619,3.0,3.0,1.3902439024390243,1.491969066032124,4.0,4.0,0.6829268292682927,1.1326591314693637,14.0,2.3902439024390243,1.0,20.0,19.0,6.097560975609756,4.747174301011302,5.0,1.0,3.0,3.0,1.3902439024390243,1.491969066032124,3.0,6.0,1.024390243902439,1.0,5.0,2.7804878048780486,1.3027959547888162,3.0,14.76875,42.77545731707317,35.08320196311719,14.76875,6.437,2.983,6.437,194.0,229.0,35.0,212.78048780487805,17.40630577037478,194.0,3,0.535390069297083,0.2679999999999999,0.2279999999999999,5.101241569809957,22.508478360473937,0.985452494194188,80,1.0270441019644017
4214,4214,1.432588915216079,Rb1 N1 O3,7.0,8.0,87.0,83.0,69.4,26.16,87.0,71.4611,29.49454,22.389304,54.8,257.66,107.982,81.79119999999999,54.8,16.0,15.0,12.8,4.72,16.0,5.0,3.0,0.9600000000000002,66.0,220.0,154.0,97.8,48.88,66.0,3.44,2.836,0.8064,3.44,1.8,0.3199999999999999,4.0,4.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,1.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,1.0,2.0,2.0,0.4,2.0,9.105,26.56125,25.6645,9.105,6.437,1.2874,0.0,12.0,229.0,217.0,91.8,95.76,12.0,3,0.6144633651371695,0.375,0.625,2.414395883455557,20.28533773479568,0.5740725543036634,382,1.796037895209123
